state,city,latitude,longitude,altitude,time,temperature,precipitation,wind_direction,wind_speed,sunshine_duration,humidity,pressure
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-29 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 1:00:00,17.2,0.0,Calm,0.0,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 2:00:00,16.9,0.0,WNW,1.1,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 3:00:00,16.7,0.0,E,0.7,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 4:00:00,16.5,0.0,Calm,0.2,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 5:00:00,16.9,0.0,WSW,0.7,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 6:00:00,16.9,0.0,NE,1.8,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 7:00:00,17.2,0.0,N,0.6,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 8:00:00,18.5,0.0,WSW,0.5,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 9:00:00,20.9,0.0,SE,2.0,0.4,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 10:00:00,20.1,0.0,SE,2.3,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 11:00:00,20.1,0.0,SE,2.6,0.8,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 12:00:00,20.6,0.0,SSE,3.0,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 13:00:00,20.3,0.0,SSE,3.2,0.8,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 14:00:00,22.1,0.0,SSE,2.7,0.9,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 15:00:00,22.1,0.0,SSE,2.9,0.9,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 16:00:00,21.5,0.0,SSE,2.4,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 17:00:00,21.4,0.0,SSE,1.7,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 18:00:00,20.6,0.0,SE,1.1,0.6,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 19:00:00,19.8,0.0,NE,1.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 20:00:00,19.9,0.0,W,0.6,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 21:00:00,19.7,0.0,W,1.3,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 22:00:00,19.8,0.0,WSW,0.9,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 23:00:00,19.9,0.0,NE,1.0,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-29 24:00:00,19.9,0.0,NE,0.9,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 1:00:00,19.1,0.0,Calm,0.0,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 2:00:00,19.1,0.0,Calm,0.1,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 3:00:00,19.1,0.0,NE,0.5,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 4:00:00,19.1,0.0,Calm,0.1,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 5:00:00,19.4,0.0,SE,0.5,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 6:00:00,19.7,0.0,SSE,0.7,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 7:00:00,20.2,0.0,SSE,1.1,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 8:00:00,21.2,0.0,SSE,1.3,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 9:00:00,24.2,0.0,S,0.6,0.3,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 10:00:00,25.4,0.0,N,0.8,0.4,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 11:00:00,27.2,0.0,W,1.5,0.4,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 12:00:00,28.0,0.0,WNW,1.5,0.7,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 13:00:00,28.2,0.0,ESE,0.8,0.9,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 14:00:00,29.5,0.0,NW,1.8,0.3,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 15:00:00,30.0,0.0,S,2.4,0.9,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 16:00:00,29.8,0.0,S,1.6,0.9,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 17:00:00,28.3,0.0,S,1.8,0.5,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 18:00:00,26.1,0.0,SE,2.6,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 19:00:00,24.5,0.0,ESE,1.9,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 20:00:00,23.5,0.0,ESE,0.8,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 21:00:00,23.0,0.0,SE,1.5,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 22:00:00,22.6,0.0,N,0.6,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 23:00:00,22.6,0.0,NW,0.5,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-29 24:00:00,21.9,0.0,Calm,0.0,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-29 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-29 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 1:00:00,18.2,0.0,ESE,0.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 2:00:00,18.3,0.0,E,0.6,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 3:00:00,18.1,0.0,Calm,0.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 4:00:00,17.8,0.0,E,0.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 5:00:00,18.0,0.0,ENE,0.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 6:00:00,18.0,0.0,ESE,0.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 7:00:00,18.0,0.0,E,1.2,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 8:00:00,18.9,0.0,NE,1.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 9:00:00,19.9,0.0,ESE,1.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 10:00:00,20.7,0.0,SE,2.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 11:00:00,21.3,0.0,ESE,2.0,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 12:00:00,22.0,0.0,ESE,1.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 13:00:00,22.8,0.0,SE,2.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 14:00:00,23.5,0.0,ESE,2.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 15:00:00,23.5,0.0,SSE,3.2,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 16:00:00,24.5,0.0,S,3.8,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 17:00:00,24.3,0.0,S,3.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 18:00:00,23.2,0.0,SSE,2.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 19:00:00,23.1,0.0,S,2.4,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 20:00:00,23.0,0.0,SSW,1.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 21:00:00,22.0,0.0,S,1.6,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 22:00:00,21.4,0.0,SSE,1.4,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 23:00:00,21.1,0.0,SSE,1.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-29 24:00:00,21.9,0.0,SSW,0.6,,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 1:00:00,18.1,0.0,Calm,0.0,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 2:00:00,18.2,0.0,Calm,0.1,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 3:00:00,18.3,0.0,Calm,0.0,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 4:00:00,18.4,0.0,SE,0.4,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 5:00:00,18.0,0.0,S,0.9,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 6:00:00,18.2,0.0,E,0.4,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 7:00:00,18.4,0.0,SSE,1.1,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 8:00:00,19.8,0.0,Calm,0.2,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 9:00:00,22.3,0.0,S,1.2,0.2,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 10:00:00,24.4,0.0,SSE,1.5,0.5,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 11:00:00,26.1,0.0,SSW,1.3,0.3,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 12:00:00,26.7,0.0,S,1.7,0.9,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 13:00:00,28.4,0.0,SSW,1.5,0.6,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 14:00:00,28.0,0.0,S,1.3,0.5,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 15:00:00,27.6,0.0,SSE,1.7,0.6,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 16:00:00,28.3,0.0,SSE,2.5,0.9,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 17:00:00,26.2,0.0,SSE,2.2,0.3,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 18:00:00,24.9,0.0,ESE,1.0,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 19:00:00,23.4,0.0,SE,1.1,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 20:00:00,22.1,0.0,N,0.3,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 21:00:00,21.8,0.0,NNW,0.3,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 22:00:00,21.3,0.0,Calm,0.2,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 23:00:00,20.9,0.0,N,0.8,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-29 24:00:00,20.7,0.0,NNW,0.9,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-29 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 1:00:00,18.0,0.0,SW,0.4,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 2:00:00,17.8,0.0,ESE,0.7,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 3:00:00,18.3,0.0,Calm,0.1,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 4:00:00,18.2,0.0,Calm,0.0,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 5:00:00,18.0,0.0,SSW,0.3,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 6:00:00,18.8,0.0,ENE,0.5,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 7:00:00,19.2,0.0,ESE,0.5,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 8:00:00,20.1,0.0,E,1.9,0.1,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-29 9:00:00,21.0,0.0,ENE,2.3,1.0,,
