state,city,latitude,longitude,altitude,time,temperature,precipitation,wind_direction,wind_speed,sunshine_duration,humidity,pressure
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-27 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 1:00:00,19.1,0.0,Calm,0.0,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 2:00:00,18.9,0.0,NNE,0.8,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 3:00:00,18.7,0.0,WNW,1.4,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 4:00:00,19.1,0.0,N,1.6,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 5:00:00,19.1,0.0,NNW,0.3,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 6:00:00,19.5,0.0,NNW,1.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 7:00:00,20.0,0.0,NE,2.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 8:00:00,20.5,0.0,NNE,2.3,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 9:00:00,21.1,0.0,ENE,3.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 10:00:00,20.8,0.0,ENE,4.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 11:00:00,20.6,0.0,NE,3.0,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 12:00:00,22.2,0.0,ENE,3.1,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 13:00:00,23.0,0.0,ENE,3.0,0.3,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 14:00:00,22.6,0.0,ENE,3.1,0.6,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 15:00:00,20.9,0.0,ENE,4.5,0.8,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 16:00:00,20.1,0.0,ENE,2.3,0.1,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 17:00:00,19.3,0.0,NE,1.5,0.2,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 18:00:00,18.7,0.0,NE,2.3,0.1,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-27 19:00:00,18.5,0.0,WNW,0.8,0.0,,
